,FIPS,POPESTIMATE2019,Minority_Pct
120,5021,14551,0.05641836173721826
121,5023,24919,0.07114240621585532
122,5025,7956,0.14357615894039732
123,5027,23457,0.41357835182667424
124,5029,20846,0.2098962104755009
125,5031,110332,0.2750312412906474
126,5033,63257,0.19162523073852955
127,5035,47955,0.5997757614766521
128,5037,16419,0.2744608804134735
129,5039,7009,0.4620487503856834
130,5041,11361,0.5748135146994295
131,5043,18219,0.3492219020172911
132,5045,126007,0.23814150836450798
133,5047,17715,0.10118734280867991
134,5049,12477,0.06840579710144923
135,5051,99386,0.2130465162707127
136,5053,18265,0.0921037977503063
137,5055,45325,0.1027199580199405
138,5057,21532,0.45148268128582103
139,5059,33771,0.19718523002421307
140,5061,13202,0.36143918654673446
141,5063,37825,0.15367178027307715
142,5065,13629,0.09361420048611624
143,5067,16719,0.2306774097284393
144,5069,66824,0.6212013083556349
145,5071,26578,0.21985319818245364
146,5073,6624,0.38078630310716555
147,5075,16406,0.0722742969906266
148,5077,8857,0.5970930232558139
149,5079,13024,0.3567730469051851
150,5081,12259,0.27540329286545817
151,5083,21466,0.10908144432350575
152,5085,73309,0.1674120110788354
153,5087,16576,0.1359481871557412
154,5089,16694,0.07470581243313923
155,5091,43257,0.3418779342723005
156,5093,40651,0.4295686370898365
157,5095,6701,0.47521694366818645
158,5097,8986,0.10690711928335694
159,5099,8252,0.3720818291215403
160,5101,7753,0.07418685121107271
161,5103,23382,0.4616335540838852
162,5105,10455,0.08523804770935228
163,5107,17782,0.6610333172380493
164,5109,10718,0.1464949365844066
165,5111,23528,0.15562812976268237
166,5113,19964,0.1453098173872327
167,5115,64072,0.18888941480885435
168,5117,8062,0.1591403042743299
169,5119,391911,0.5009157532101471
170,5121,17958,0.10161003715470363
171,5123,24994,0.5863577306193157
172,5125,122437,0.20279380307253514
173,5127,10281,0.16531110207401378
174,5129,7881,0.09006131834440467
175,5131,127827,0.32058936298406093
176,5133,17007,0.39427994191552496
177,5135,17442,0.08077123501823869
178,5137,12506,0.07047495752083499
179,5139,38682,0.40554104573155114
180,5141,16545,0.08299569511268678
181,5143,239187,0.3152872847956856
182,5145,78753,0.15080315534612476
183,5147,6320,0.3212633593874621
184,5149,21341,0.2434486502492227
185,6001,1671329,0.6886289619360503
186,6003,1129,0.32392026578073085
187,6005,39752,0.23150664624203188
188,6007,219186,0.2933157556513193
189,6009,45905,0.19820277311666523
190,6011,21547,0.57122578872659
191,6013,1153526,0.5697011905548117
192,6015,27812,0.3802761056843168
193,6017,192843,0.23307790883175983
194,6019,999101,0.6285366438838293
195,6021,28393,0.4552339454300238
196,6023,135558,0.2811604610773616
197,6025,181215,0.7354676074835005
198,6027,18039,0.38199411022297014
199,6029,900202,0.591157401551854
200,6031,152940,0.5984811720420236
201,6033,64386,0.3125595997828734
202,6035,30573,0.35637030247479373
203,6037,10039107,0.6745132743539575
204,6039,157327,0.5824261623628044
205,6041,258826,0.3161927562032777
206,6043,17203,0.21866791197244762
207,6045,86749,0.3503346033340248
208,6047,277680,0.6282601119479947
209,6049,8841,0.22160919540229884
210,6051,14444,0.29147404319818115
211,6053,434061,0.6381176899336044
212,6055,137744,0.44820640636434117
213,6057,99755,0.1627233692941188
214,6059,3175692,0.5659674382308819
215,6061,398329,0.2869824751259453
216,6063,18807,0.16078827690752906
217,6065,2470546,0.5882750906154823
218,6067,1552058,0.5484560472664987
219,6069,62808,0.5759161488264886
220,6071,2180085,0.6412396282820283
221,6073,3338330,0.5049074859472134
222,6075,881549,0.5865028919922423
223,6077,762148,0.6569203306328146
224,6079,283111,0.29772965470356627
225,6081,766573,0.6073109536106075
226,6083,446499,0.4985866599439126
227,6085,1927852,0.678443328087823
228,6087,273213,0.40720517165631076
229,6089,180080,0.21550877000356838
230,6091,3005,0.1647095179233622
231,6093,43539,0.23774843452218897
232,6095,447643,0.6124112716680155
233,6097,494336,0.37265859760300946
234,6099,550660,0.53587952495849
235,6101,96971,0.5301757449840916
236,6103,65084,0.31753482507709363
237,6105,12285,0.2783639523336644
238,6107,466195,0.6063235943751757
239,6109,54478,0.20519597267170087
240,6111,846006,0.4919943638804849
241,6113,220500,0.5041473547039551
242,6115,78668,0.4288691388292982
243,8001,517421,0.44239104493698655
244,8003,16233,0.38513678553981434
245,8005,656590,0.39544323507411416
246,8007,14029,0.1953739052324276
247,8009,3581,0.13205932686822586
248,8011,5577,0.32194690265486725
249,8013,326196,0.22607162940881254
250,8014,70465,0.23988018134715028
251,8015,20356,0.14289381803245016
252,8017,1831,0.12242562929061784
253,8019,9700,0.1142917952538044
254,8021,8205,0.3238171826832864
255,8023,3887,0.4778508145184338
256,8025,6061,0.367274569402229
257,8027,5068,0.09034863945578231
258,8029,31162,0.16280933453006796
259,8031,727211,0.39352528643423956
260,8033,2055,0.13112639724849529
261,8035,351154,0.19267385146573257
262,8037,55127,0.28955159605964365
263,8039,26729,0.12451078198142895
264,8041,720403,0.29228568103560404
265,8043,47839,0.18337113549520834
266,8045,60061,0.3185053092323904
267,8047,6243,0.1258608815426997
268,8049,15734,0.12375135203919319
269,8051,17462,0.13394018205461633
270,8053,820,0.10406091370558379
271,8055,6897,0.2673020527859238
272,8057,1392,0.13052936910804935
273,8059,582881,0.20954521281158323
274,8061,1406,0.10788381742738584
275,8063,7097,0.20290673063355436
276,8065,8127,0.32813340505648203
277,8067,56221,0.2025953485028218
278,8069,356899,0.17565294402700338
279,8071,14506,0.3105462040535898
280,8073,5701,0.22519823788546256
281,8075,22409,0.1982069862504645
282,8077,154210,0.1781147440961317
283,8079,769,0.08786127167630053
284,8081,13283,0.18206439963888055
285,8083,26183,0.26658671515339083
286,8085,42758,0.2175308699828956
287,8087,29068,0.34100511834014635
288,8089,18278,0.31262707330123063
289,8091,4952,0.09807139926138697
290,8093,18845,0.11914893617021272
291,8095,4265,0.22737306843267113
292,8097,17767,0.14754003917502012
293,8099,12172,0.32236019668305693
294,8101,168424,0.3529751073369727
295,8103,6324,0.1271251340174605
296,8105,11267,0.298639396828148
297,8107,25638,0.12497482782230451
298,8109,6824,0.33903894472361806
299,8111,728,0.1404255319148936
300,8113,8179,0.1424677898909812
301,8115,2248,0.1422628951747088
302,8117,31011,0.20299468684591848
303,8119,25388,0.12723593686766488
304,8121,4908,0.12186007888727424
305,8123,324492,0.2951203868916442
306,8125,10019,0.25540648778534236
307,9001,943332,0.3898345447499998
308,9003,891720,0.3838963510758223
309,9005,180333,0.14262417245364123
310,9007,162436,0.17979238332978176
311,9009,854757,0.37117369209155504
312,9011,265206,0.24950941147995753
313,9013,150721,0.17971399578070335
314,9015,116782,0.18377742273531583
315,10001,180786,0.40783938499100914
316,10003,558753,0.44941205742230417
317,10005,234225,0.2592110473590644
318,11001,705749,0.6038054079139142
319,12001,269043,0.3886371144978956
320,12003,29210,0.20149332955872468
321,12005,174705,0.2506163820655648
322,12007,28201,0.2605377521817476
323,12009,601942,0.2611751828186716
324,12011,1952778,0.600810543233687
325,12013,14105,0.21299824150058622
326,12015,188910,0.1568342012448688
327,12017,149657,0.12510806471532665
328,12019,219252,0.29027010928085406
329,12021,384902,0.3160196086780642
330,12023,71686,0.27207380412637383
331,12027,38001,0.372498234047563
332,12029,16826,0.16122680350856256
333,12031,957755,0.48292581011624536
334,12033,318316,0.35700905546667494
335,12035,115081,0.24022777305898868
336,12037,12125,0.19669102883302547
337,12039,45660,0.6591977365034454
338,12041,18582,0.15080609046126292
339,12043,13811,0.3203859475507175
340,12045,13639,0.1968010146561443
341,12047,14428,0.4267352185089974
342,12049,26937,0.4148142298732578
343,12051,42022,0.5344153057876271
344,12053,193920,0.21601933012878183
345,12055,106221,0.29323850446979804
346,12057,1471968,0.4743334872397007
347,12059,19617,0.13178649570040202
348,12061,159923,0.23310261095952134
349,12063,46414,0.3368203047401678
350,12065,14246,0.3862853204686423
351,12067,8422,0.2264770240700219
352,12069,367118,0.2982216712331621
353,12071,770577,0.302547770700637
354,12073,293582,0.43898657759464477
355,12075,41503,0.20514971455202147
356,12077,8354,0.25683471281665415
357,12079,18493,0.41980186999109526
358,12081,403253,0.27650546646318586
359,12083,365579,0.28556189280355837
360,12085,161000,0.2143898605702167
361,12086,2716940,0.7050474744861419
362,12087,74228,0.2741631874894418
363,12089,88625,0.14725739330618026
364,12091,210738,0.28255097605684376
365,12093,42168,0.310538795277974
366,12095,1393452,0.5595597758736925
367,12097,375751,0.5941912642542506
368,12099,1496770,0.4265600047178947
369,12101,553947,0.2577101252734071
370,12103,974996,0.2607331611592867
371,12105,724777,0.3944742816317861
372,12107,74521,0.28608447784400104
373,12109,264672,0.19385571911858823
374,12111,328297,0.41620042159489223
375,12113,184313,0.1961010638297872
376,12115,433742,0.17270037741413713
377,12117,471826,0.384956334845473
378,12119,132420,0.13636784018743453
379,12121,44417,0.24037355660854764
380,12123,21569,0.26376399339328316
381,12125,15237,0.26283520158543383
382,12127,553284,0.2770877781852539
383,12129,33739,0.21176400900367254
384,12131,74071,0.1785671602151252
385,12133,25473,0.21751323169286674
386,13001,18386,0.2913142485361093
387,13003,8165,0.3627805937726285
388,13005,11164,0.25933572710951525
389,13007,3038,0.4659248956884562
390,13009,44890,0.48275074773396653
391,13011,19234,0.12181868588855005
392,13013,83240,0.309694030297587
393,13015,107738,0.24343210806145033
394,13017,16700,0.4514365476328952
395,13019,19397,0.19366740088105727
396,13021,153159,0.6327965121452086
397,13023,12873,0.2834777080187555
398,13025,19109,0.08845236113423227
399,13027,15457,0.42905343230476656
400,13029,39627,0.27987393267468375
401,13031,79608,0.37461620981763033
402,13033,22383,0.5053667262969588
403,13035,24936,0.3385625540614925
404,13037,6189,0.6800645971649022
405,13039,54666,0.29939015483494014
406,13043,10803,0.38366269010108367
407,13045,119992,0.307029912377883
408,13047,67580,0.11741218764733619
409,13049,13392,0.30140597539543057
410,13051,289430,0.512714576468636
411,13053,10907,0.3763721902770517
412,13055,24789,0.1871419987983176
413,13057,258773,0.23235316180331556
414,13059,128331,0.41770095825788256
415,13061,2834,0.5958567415730337
416,13063,292256,0.8974949175893412
417,13065,6618,0.3615350422284783
418,13067,760141,0.494060554800698
419,13069,43273,0.40970481759955446
420,13071,45600,0.40633578805176696
421,13073,156714,0.3460162810076277
422,13075,17270,0.3629926287074119
423,13077,148509,0.3038013656453974
424,13079,12404,0.2573784006595219
425,13081,22372,0.5028318759936408
426,13083,16116,0.08344101901421452
427,13085,26108,0.10993357713262186
428,13087,26404,0.5042735042735043
429,13089,759297,0.7046607586259226
430,13091,20605,0.34654956085319955
431,13093,13390,0.5814596716630978
432,13095,87956,0.7554959785522788
433,13097,146343,0.6375063263933665
434,13099,10190,0.5518702782384375
435,13101,4006,0.3145793886935353
436,13103,64296,0.24142722598774102
437,13105,19194,0.3469470896776493
438,13107,22646,0.38395994378074494
439,13109,10654,0.4208279190644143
440,13111,26188,0.06990797424858797
441,13113,114421,0.41450072990251186
442,13115,98498,0.29516960155806216
443,13117,244252,0.34859501040659335
444,13119,23349,0.16969774590163933
445,13121,1063937,0.6074846959342277
446,13123,31369,0.14005039390170004
447,13125,2971,0.10194174757281549
448,13127,85292,0.3582290914685381
449,13129,57963,0.21564368135687473
450,13131,24633,0.42578899222442446
451,13133,18324,0.402802008987576
452,13135,936250,0.6449320942634855
453,13137,45328,0.21250896135213226
454,13139,204441,0.3563720856962823
455,13141,8457,0.7228391528334288
456,13143,29792,0.09719576189043755
457,13145,35236,0.23984654436367836
458,13147,26205,0.24705745702338544
459,13149,11923,0.1524710830704522
460,13151,234561,0.6292623550134601
461,13153,157863,0.459039435810625
462,13155,9416,0.32888475067246015
463,13157,72977,0.2034463224735532
464,13159,14219,0.25191938579654516
465,13161,15115,0.29941132688273897
466,13163,15362,0.558151378190846
467,13165,8676,0.46057182384136497
468,13167,9643,0.3664163673957993
469,13169,28735,0.28719088439693796
470,13171,19077,0.3256756756756757
471,13173,10423,0.31213931355674795
472,13175,47546,0.43191446439378656
473,13177,29992,0.3069083014202575
474,13179,61435,0.6022894446487679
475,13181,7921,0.3187256176853056
476,13183,19559,0.4311603166749134
477,13185,117406,0.48257520020972333
478,13187,33610,0.11162207357859533
479,13189,21312,0.46468195266272194
480,13191,14378,0.34897494305239185
481,13193,12947,0.6562655189538156
482,13195,29880,0.2039508632138114
483,13197,8359,0.3930381435049346
484,13199,21167,0.40653956241207
485,13201,5718,0.33566666666666667
486,13205,21863,0.5277867156975409
487,13207,27578,0.28025181528776333
488,13209,9172,0.3276422764227642
489,13211,19276,0.27307558342041105
490,13213,40096,0.16586195682085403
491,13215,195769,0.601458520601966
492,13217,111744,0.5730021425459848
493,13219,40280,0.17581760329194474
494,13221,15259,0.2531534569983137
495,13223,168667,0.34071302790805225
496,13225,27546,0.5533040277331046
497,13227,32591,0.08477842003853564
498,13229,19465,0.15530533576790428
499,13231,18962,0.12970511938165075
500,13233,42613,0.27078617599701305
501,13235,11137,0.38122780314561133
502,13237,22119,0.3346487050392344
503,13239,2299,0.4675615212527964
504,13241,17137,0.1095776816916425
505,13243,6778,0.6493385214007782
506,13245,202518,0.6563669188362447
507,13247,90896,0.7257561184140215
508,13249,5257,0.2467561029250055
509,13251,13966,0.4251084097533234
510,13253,8090,0.38143653656936705
511,13255,66703,0.43756871601343117
512,13257,25925,0.19395908004778972
513,13259,6621,0.7455777192322168
514,13261,29524,0.6021407347379795
515,13263,6195,0.5707308564451421
516,13265,1537,0.6112892880051315
517,13267,25286,0.37501094475089747
518,13269,8020,0.406345957011259
519,13271,15860,0.417408030776629
520,13273,8531,0.6475775721284703
521,13275,44451,0.4241014891479977
522,13277,40644,0.43795955882352944
523,13279,26830,0.38734739178690347
524,13281,12037,0.07196029776674939
525,13283,6901,0.3590384014985951
526,13285,69922,0.44345058047417396
527,13287,7985,0.46568954030646237
528,13289,8120,0.43630017452006986
529,13291,24511,0.07291328353361481
530,13293,26320,0.3450902527075812
531,13295,69761,0.1113311851479587
532,13297,94593,0.27954030597995305
533,13299,35734,0.37585170064274087
534,13301,5254,0.6176414189837008
535,13303,20374,0.5756453872323394
536,13305,29927,0.2748473991507431
537,13307,2607,0.512350936967632
538,13309,7855,0.43434613840182035
539,13311,30798,0.09791808020569226
540,13313,104628,0.3666200031109037
541,13315,8635,0.4006388318503308
542,13317,9777,0.47203345530580243
543,13319,8954,0.41793398670722093
544,13321,20247,0.30095265588914555
545,15001,201513,0.6642309935253627
546,15003,974563,0.8145986062087067
547,15005,86,0.6707317073170731
548,15007,72293,0.6834292886572622
549,15009,167417,0.6710064702526191
550,16001,481587,0.17113060062590035
551,16003,4294,0.07284768211920534
552,16005,87808,0.16221931094716036
553,16007,6125,0.052730696798493404
554,16009,9298,0.1759706190975866
555,16011,46811,0.23674779129854973
556,16013,23021,0.23051252471984174
557,16015,7831,0.10065703022339023
558,16017,45739,0.08853746550626196
559,16019,119062,0.16317640605337036
560,16021,12245,0.11123092236230925
561,16023,2597,0.07847707847707852
562,16025,1106,0.11977715877437323
563,16027,229849,0.2670344648536379
564,16029,7155,0.07442720933542057
565,16031,24030,0.278158588521598
566,16033,845,0.36962025316455693
567,16035,8756,0.08816120906801006
568,16037,4315,0.07789473684210524
569,16039,27511,0.2504011721202819
570,16041,13876,0.09060166267436942
571,16043,13099,0.13631610397370775
572,16045,18112,0.1307326256340532
573,16047,15179,0.2802282343890242
574,16049,16667,0.1041049513330512
575,16051,29871,0.12298080347026641
576,16053,24412,0.32285348846804474
577,16055,165697,0.11043288477025248
578,16057,40108,0.13217096439507048
579,16059,8027,0.07373965387509407
580,16061,3838,0.12680441551089727
581,16063,5366,0.29900526623756585
582,16065,39907,0.14438795759076217
583,16067,21039,0.324897052699764
584,16069,40408,0.1422190544072226
585,16071,4531,0.05499561787905349
586,16073,11823,0.270880550658944
587,16075,23951,0.1951863231702513
588,16077,7681,0.3420919014978421
589,16079,12882,0.09013592527906444
590,16081,12142,0.19062768701633703
591,16083,86878,0.19802101148301976
592,16085,11392,0.09782053465009366
593,16087,10194,0.18371428571428572
594,17001,65435,0.10496371906232416
595,17003,5761,0.36812977099236643
596,17005,16426,0.13626307922272052
597,17007,53544,0.2746969016614279
598,17009,6578,0.23462524023062137
599,17011,32628,0.11689327397425098
600,17013,4739,0.047329276538201515
601,17015,14305,0.10094255508852379
602,17017,12147,0.26943720288299344
603,17019,209689,0.3729725791173828
604,17021,32304,0.07625176304654446
605,17023,15441,0.04341637010676158
606,17025,13184,0.05749548464780252
607,17027,37562,0.10336323477601017
608,17029,50621,0.12856624629238422
609,17031,5150233,0.5553094933770774
610,17033,18667,0.08817388511162272
611,17035,10766,0.04459330143540674
612,17037,104897,0.26052579167496515
613,17039,15638,0.06380510440835263
614,17041,19465,0.09549138804457957
615,17043,922921,0.33878742856775335
616,17045,17161,0.047195541325744106
617,17047,6395,0.036188951160928795
618,17049,34008,0.05973808699665395
619,17051,21336,0.07957930007446012
620,17053,12961,0.0795034727353332
621,17055,38469,0.06224209078404397
622,17057,34340,0.08348954149186227
623,17059,4828,0.04973716134249895
624,17061,12969,0.041134751773049594
625,17063,51054,0.14137780062056227
626,17065,8116,0.04904291254847992
627,17067,17708,0.05317820658342798
628,17069,3821,0.0644012058098109
629,17071,6646,0.04618756849851258
630,17073,48913,0.10883856829802774
631,17075,27114,0.10614174391550024
632,17077,56750,0.27943897006078455
633,17079,9610,0.03434909012598253
634,17081,37684,0.1528574892894673
635,17083,21773,0.06057084417999259
636,17085,21235,0.06630360789652823
637,17087,12417,0.175082657048392
638,17089,532403,0.4001513972299341
639,17091,109862,0.2899946047515395
640,17093,128990,0.315646588659958
641,17095,49699,0.18618288070126288
642,17097,696535,0.3904950289917154
643,17099,108669,0.1441846468109942
644,17101,15678,0.15674083769633507
645,17103,34096,0.1474886513398741
646,17105,35648,0.10462096886779282
647,17107,28618,0.11855504341301315
648,17109,29682,0.14347602613995158
649,17111,307774,0.20093221458986743
650,17113,171517,0.22699673596406056
651,17115,104009,0.2710532894863362
652,17117,44926,0.06415816042875888
653,17119,262966,0.1858165418511316
654,17121,37205,0.11367913276259645
655,17123,11438,0.06617271333673991
656,17125,13359,0.05066483264557542
657,17127,13772,0.14044745571317663
658,17129,12196,0.060339920305765626
659,17131,15437,0.05962163195107972
660,17133,34637,0.060265431039414175
661,17135,28414,0.08540723981900455
662,17137,33658,0.12544432629500224
663,17139,14501,0.04894671623296154
664,17141,50643,0.14036070132076928
665,17143,179179,0.32558433701809386
666,17145,20916,0.14447362138935305
667,17147,16344,0.05883764169615546
668,17149,15561,0.05224235022728818
669,17151,4177,0.06643635397289394
670,17153,5335,0.37203928365106875
671,17155,5739,0.08195848855774346
672,17157,31782,0.15041607267181645
673,17159,15513,0.05799026117751216
674,17161,141879,0.2884663238221632
675,17163,259686,0.40413364413364417
676,17165,23491,0.09622181083810166
677,17167,194672,0.22585475418018464
678,17169,6768,0.10011590843233842
679,17171,4951,0.03717922812689434
680,17173,21634,0.03777989518818481
681,17175,5342,0.05018518518518522
682,17177,44498,0.1953618642168945
683,17179,131803,0.07815414601463344
684,17181,16653,0.10038274182324292
685,17183,75758,0.2278805197606082
686,17185,11520,0.06865592817533672
687,17187,16844,0.17778437778437783
688,17189,13887,0.0532664777269094
689,17191,16215,0.04456394091105753
690,17193,13537,0.058730273113785425
691,17195,55175,0.14242875868632277
692,17197,690743,0.3630231706528998
693,17199,66597,0.1229431298676158
694,17201,282572,0.33021202032591557
695,17203,38459,0.06148126965970835
696,18001,35777,0.05973358652852634
697,18003,379299,0.2811421602968267
698,18005,83779,0.20004135850525495
699,18007,8748,0.08773941965821763
700,18009,11758,0.0604359313077939
701,18011,67843,0.12691351748291246
702,18013,15092,0.05880452342487885
703,18015,20257,0.06505466364621293
704,18017,37689,0.2045946659625033
705,18019,118302,0.1980130973714418
706,18021,26225,0.053767097407995124
707,18023,32399,0.19050918951491413
708,18025,10577,0.04712141364240929
709,18027,33351,0.09109972738983252
710,18029,49458,0.06148503324848553
711,18031,26559,0.05707917799939555
712,18033,43475,0.06007165145036408
713,18035,114135,0.15719864525526572
714,18037,42736,0.10937965488003298
715,18039,206341,0.2684366351601327
716,18041,23102,0.055944952560047834
717,18043,78522,0.1469111873167338
718,18045,16346,0.06165422659141939
719,18047,22758,0.04191353960939215
720,18049,19974,0.07968750000000002
721,18051,33659,0.0797612916906486
722,18053,65769,0.16594174640789516
723,18055,31922,0.05119631204752784
724,18057,338011,0.19713814549295328
725,18059,78168,0.10169088176352703
726,18061,40515,0.06776113380743432
727,18063,170311,0.19278211318854843
728,18065,47972,0.07181992885472466
729,18067,82544,0.1687585168184752
730,18069,36520,0.06679941083410612
731,18071,44231,0.1664297406737314
732,18073,33562,0.0980618506592138
733,18075,20436,0.06509424748510595
734,18077,32308,0.08468338009472953
735,18079,27735,0.06276029406438999
736,18081,158167,0.1430717398695639
737,18083,36594,0.0803704316189846
738,18085,79456,0.13272681954137588
739,18087,39614,0.05362705829995551
740,18089,485493,0.448427912572689
741,18091,109888,0.21625732762838357
742,18093,45370,0.05516429317277993
743,18095,129569,0.16548962952147483
744,18097,964582,0.4749954717699393
745,18099,46258,0.12558845861807133
746,18101,10255,0.04555646147574399
747,18103,35516,0.12401979867638058
748,18105,148431,0.1809573569618803
749,18107,38338,0.09668916069169131
750,18109,70489,0.061047645583728105
751,18111,13984,0.10903832248734635
752,18113,47744,0.12864277135090718
753,18115,5875,0.04814814814814816
754,18117,19646,0.06226405597221518
755,18119,20799,0.06373997467285775
756,18121,16937,0.046422381777667776
757,18123,19169,0.06546687532603024
758,18125,12389,0.04359183673469391
759,18127,170389,0.1744075282163785
760,18129,25427,0.057370549520260106
761,18131,12353,0.07279846571839543
762,18133,37576,0.09241409355769759
763,18135,24665,0.07758550322422664
764,18137,28324,0.05735471633040179
765,18139,16581,0.04775549188156636
766,18141,271826,0.28618016063786134
767,18143,23873,0.05515912073490814
768,18145,44729,0.09273110642547999
769,18147,20277,0.06325088339222618
770,18149,22995,0.06858927730948616
771,18151,34594,0.07530129228982141
772,18153,20669,0.08920593745496475
773,18155,10751,0.04508575536612924
774,18157,195732,0.2718911576313684
775,18159,15148,0.05534214467087706
776,18161,7054,0.04204882178636937
777,18163,181451,0.19394790602655776
778,18165,15498,0.04443292959388556
779,18167,107038,0.1577251702730964
780,18169,30996,0.06582515495867769
781,18171,8265,0.04454976303317537
782,18173,62998,0.09612194434880594
783,18175,28036,0.04935774607905752
784,18177,65884,0.13764969272609795
785,18179,28296,0.06593328601845283
786,18181,24102,0.1227721970187946
787,18183,33964,0.06039601064607647
788,19001,7152,0.0462913553895411
789,19003,3602,0.04670626349892004
790,19005,13687,0.10241092383187544
791,19007,12426,0.05090525290249248
792,19009,5496,0.03612971448713431
793,19011,25645,0.051495601173020544
794,19013,131228,0.21588482889038008
795,19015,26234,0.06632977727868239
796,19017,25062,0.05566672002561235
797,19019,21175,0.042256260637004606
798,19021,19620,0.39504394179513036
799,19023,14439,0.03537044788614485
800,19025,9668,0.05741915986702928
801,19027,20165,0.058622350674373824
802,19029,12836,0.05439171173916357
803,19031,18627,0.05582275060794384
804,19033,42450,0.1045516729658914
805,19035,11235,0.07093841139131929
806,19037,11933,0.06327006327006324
807,19039,9395,0.15562166598276572
808,19041,16016,0.0704345703125
809,19043,17549,0.04776154432905
810,19045,46429,0.10092552733534221
811,19047,16820,0.3184871406959153
812,19049,93453,0.16371716928509805
813,19051,9000,0.034357848518111966
814,19053,7870,0.07377370830608243
815,19055,17011,0.040084629460201304
816,19057,38967,0.14767411976355693
817,19059,17258,0.04993503925888265
818,19061,97311,0.11032982088529808
819,19063,9208,0.10992756710694507
820,19065,19650,0.06345789122968881
821,19067,15642,0.0980994432712613
822,19069,10070,0.1649865256013574
823,19071,6960,0.06116578349735047
824,19073,8888,0.05848819974917341
825,19075,12232,0.03998702246735342
826,19077,10689,0.05563400169443655
827,19079,14773,0.13032781434935836
828,19081,10630,0.07744326076887453
829,19083,16846,0.0837184500533239
830,19085,14049,0.045261281031408584
831,19087,19954,0.12166780587833215
832,19089,9158,0.05586651177526669
833,19091,9558,0.07054287798270298
834,19093,6860,0.0489650249821556
835,19095,16184,0.06547833393350133
836,19097,19439,0.052553246086733396
837,19099,37185,0.07793615952185762
838,19101,18295,0.13394624273766198
839,19103,151140,0.23397490415690791
840,19105,20681,0.06790661629371308
841,19107,10246,0.048440147513206466
842,19109,14813,0.06150526031831671
843,19111,33657,0.09593205185516318
844,19113,226706,0.17218919752148298
845,19115,11035,0.1848297499307927
846,19117,8600,0.049455640491081754
847,19119,11755,0.0556393497569968
848,19121,16338,0.05674401740391588
849,19123,22095,0.07827850383055435
850,19125,33253,0.0675764649548094
851,19127,39369,0.2624610397706022
852,19129,15109,0.06766086716376696
853,19131,10586,0.04335068622811167
854,19133,8615,0.0697063192777968
855,19135,7707,0.04645638115349082
856,19137,9917,0.06118102613746368
857,19139,42664,0.19976870590956397
858,19141,13753,0.09568467070934983
859,19143,5958,0.11417958656330751
860,19145,15107,0.0889487870619946
861,19147,8886,0.05902623388172523
862,19149,25177,0.09374270371235116
863,19151,6619,0.08745408307431479
864,19153,490161,0.24065345115058656
865,19155,93206,0.13172195116743357
866,19157,18504,0.07785875040188617
867,19159,4894,0.04160411752090931
868,19161,9721,0.05532912166293047
869,19163,172943,0.20562893243792546
870,19165,11454,0.06436233611442188
871,19167,34855,0.14292484388938442
872,19169,97117,0.17750692633224063
873,19171,16854,0.20291800408520577
874,19173,6121,0.08208955223880599
875,19175,12241,0.06368429724831104
876,19177,7044,0.0388726919339164
877,19179,34969,0.20478595817930412
878,19181,51466,0.07373623647501093
879,19183,21965,0.0970972745402171
880,19185,6441,0.036324457441896274
881,19187,35904,0.13219276196653962
882,19189,10354,0.09495271092798951
883,19191,19991,0.06068759342301944
884,19193,103107,0.275124833633815
885,19195,7381,0.054010479645304366
886,19197,12562,0.1855056787452677
887,20001,12369,0.10745649049976047
888,20003,7858,0.06687085247575297
889,20005,16073,0.1368363102520186
890,20007,4427,0.08774834437086088
891,20009,25779,0.17008590593496253
892,20011,14534,0.12360724233983289
893,20013,9564,0.18258308792595712
894,20015,66911,0.13744434550311668
895,20017,2648,0.11702954898911355
896,20019,3250,0.15744303048239128
897,20021,19939,0.14910649726267944
898,20023,2657,0.1276758409785933
899,20025,1994,0.13410346559517827
900,20027,8002,0.07083897991868915
901,20029,8786,0.07683790965456161
902,20031,8179,0.06973684210526321
903,20033,1700,0.07637655417406752
904,20035,34908,0.2065472227850299
905,20037,38818,0.16383557425844197
906,20039,2827,0.05752532561505064
907,20041,18466,0.08629496793826763
908,20043,7600,0.1077230359520639
909,20045,122259,0.2196489455739361
910,20047,2798,0.17440660474716208
911,20049,2530,0.09262988320579946
912,20051,28553,0.11578074237920788
913,20053,6102,0.11308030112923462
914,20055,36467,0.4850012997140629
915,20057,33619,0.4993146090354945
916,20059,25544,0.10805508539775355
917,20061,31670,0.40507362748033426
918,20063,2636,0.07431935246504784
919,20065,2482,0.08405797101449275
920,20067,7150,0.4255984766050055
921,20069,5988,0.13691845038032902
922,20071,1232,0.16277258566978192
923,20073,5982,0.08676861702127658
924,20075,2539,0.3657664813343924
925,20077,5436,0.11959890610756607
926,20079,34429,0.1577122031507171
927,20081,3968,0.24814814814814812
928,20083,1794,0.08067324434126522
929,20085,13171,0.18931378476420802
930,20087,19043,0.08552918118466901
931,20089,2879,0.05968622100954979
932,20091,602401,0.22385519370743923
933,20093,3838,0.33191062013557615
934,20095,7152,0.07295850066934406
935,20097,2475,0.1121951219512195
936,20099,19618,0.18430439952437572
937,20101,1535,0.10673443456162646
938,20103,81758,0.21056166876320515
939,20105,2962,0.06771010547805378
940,20107,9703,0.07142112397038891
941,20109,2794,0.09015206372194062
942,20111,33195,0.260356132881693
